iter	Passed	Remaining
0	51	25874
1	117	29202
2	169	28057
3	221	27457
4	271	26907
5	326	26894
6	381	26873
7	433	26672
8	484	26457
9	534	26175
10	587	26119
11	637	25935
12	689	25822
13	742	25769
14	792	25631
15	845	25569
16	900	25587
17	952	25511
18	1003	25407
19	1056	25350
20	1109	25296
21	1162	25256
22	1215	25201
23	1265	25101
24	1318	25052
25	1372	25016
26	1425	24968
27	1479	24943
28	1536	24947
29	1588	24884
30	1641	24827
31	1694	24780
32	1744	24691
33	1802	24705
34	1860	24713
35	1913	24658
36	1968	24627
37	2019	24555
38	2074	24524
39	2129	24493
40	2181	24425
41	2237	24401
42	2302	24474
43	2322	24064
44	2376	24024
45	2429	23980
46	2482	23929
47	2539	23909
48	2594	23878
49	2647	23826
50	2704	23808
51	2757	23755
52	2811	23713
53	2863	23648
54	2915	23585
55	2968	23539
56	3024	23503
57	3075	23434
58	3125	23360
59	3176	23291
60	3229	23238
61	3279	23170
62	3334	23129
63	3388	23085
64	3443	23045
65	3498	23006
66	3555	22976
67	3608	22925
68	3629	22670
69	3680	22610
70	3734	22561
71	3758	22343
72	3808	22274
73	3860	22224
74	3915	22189
75	3971	22156
76	4020	22086
77	4040	21862
78	4093	21814
79	4148	21778
80	4203	21746
81	4256	21700
82	4309	21652
83	4363	21608
84	4400	21482
85	4450	21426
86	4508	21401
87	4564	21370
88	4616	21318
89	4669	21272
90	4723	21228
91	4773	21170
92	4826	21122
93	4877	21068
94	4931	21022
95	4985	20979
96	5037	20930
97	5093	20895
98	5146	20847
99	5198	20794
100	5251	20747
101	5305	20703
102	5357	20649
103	5411	20604
104	5462	20548
105	5514	20496
106	5568	20452
107	5621	20404
108	5673	20352
109	5728	20311
110	5782	20264
111	5835	20217
112	5889	20170
113	5941	20116
114	5993	20064
115	6046	20017
116	6100	19971
117	6155	19926
118	6207	19874
119	6261	19828
120	6315	19780
121	6368	19733
122	6424	19692
123	6480	19651
124	6539	19618
125	6592	19569
126	6645	19519
127	6698	19466
128	6748	19409
129	6800	19356
130	6853	19305
131	6907	19257
132	6960	19206
133	7012	19154
134	7068	19110
135	7121	19060
136	7180	19026
137	7236	18981
138	7290	18934
139	7343	18882
140	7397	18833
141	7452	18788
142	7509	18746
143	7568	18709
144	7621	18660
145	7676	18613
146	7729	18561
147	7785	18515
148	7839	18467
149	7894	18420
150	7948	18370
151	8000	18317
152	8053	18264
153	8109	18220
154	8160	18164
155	8215	18115
156	8269	18066
157	8323	18016
158	8377	17966
159	8431	17917
160	8486	17870
161	8545	17828
